#time bytes-send
11.201 567
11.2461 633
11.2749 588
11.3255 595
11.3391 633
11.3431 577
11.3788 631
11.4907 9
11.5181 375
11.522 552
11.5874 389
11.6446 522
11.7058 401
11.7126 478
11.8818 365
11.929 622
11.9827 545
12.0205 382
12.0408 487
12.0431 353
12.1189 601
12.1719 582
12.2246 374
12.2825 462
12.3476 571
12.3542 523
12.3804 435
12.5386 441
12.6721 558
12.7104 414
12.8794 578
12.9092 350
12.9165 351
12.945 542
12.9491 460
12.9574 345
13.0675 584
13.1072 452
13.1169 583
13.1573 457
13.178 445
13.1985 548
13.262 343
13.2988 349
13.433 507
13.4483 460
13.4556 504
13.4602 404
13.5089 397
13.532 632
13.5507 415
13.6822 574
13.7182 428
13.76 412
13.7953 360
13.8019 365
13.8475 404
13.8625 605
13.875 534
13.887 500
13.9738 447
14.0346 455
14.0587 468
14.0726 516
14.1574 367
14.2628 601
14.2653 387
14.3403 586
14.401 466
14.4645 573
14.4954 401
14.5588 494
14.5685 442
14.5947 581
14.6706 460
14.7348 539
14.7544 512
14.7661 461
14.7909 417
14.8279 432
14.8845 407
14.9492 550
15.0014 633
15.0705 557
15.0772 483
15.1378 519
15.1569 357
15.1689 377
15.2095 530
15.2114 389
15.2319 422
15.2531 451
15.2596 578
15.3219 431
15.3925 574
15.4025 353
15.4759 616
15.4875 596
15.5916 618
15.6558 572
15.6606 489
15.6625 511
15.826 530
15.8281 601
15.8493 545
15.8788 337
15.9578 566
15.9785 550
16.0245 554
16.0391 561
16.0577 568
16.0855 345
16.1537 491
16.2195 613
16.2206 454
16.2851 452
16.3882 495
16.407 593
16.4638 630
16.5441 469
16.6107 438
16.6594 394
16.6793 571
16.69 420
16.7569 517
16.7811 609
16.8029 364
16.8088 635
16.8225 380
16.8586 402
16.9176 550
16.9362 624
16.9394 474
16.9749 531
17.2364 487
17.3327 442
17.3338 547
17.3359 513
17.366 389
17.3828 393
17.399 566
17.4082 530
17.419 516
17.4201 347
17.4318 599
17.4693 470
17.4971 595
17.5124 577
17.5999 483
17.8742 628
17.9008 527
17.9635 348
17.9913 504
17.9922 590
18.0381 547
18.06 462
18.0699 344
18.0775 572
18.0963 545
18.2215 359
18.2372 444
18.239 352
18.2662 555
18.2746 626
18.2755 483
18.3781 579
18.5036 466
18.5313 555
18.5673 580
18.7111 399
18.7479 586
18.8031 506
18.8503 598
18.8614 503
18.892 605
18.9125 558
18.9471 410
18.9823 392
19.0164 570
19.0276 489
19.0377 441
19.0633 383
19.0743 493
19.1364 630
19.1476 506
19.2222 389
19.373 383
19.3826 597
19.3847 442
19.4394 371
19.4511 385
19.5646 471
19.5696 373
19.6296 445
19.6678 497
19.7907 633
19.8052 445
19.8958 392
20.0349 629
20.1442 599
20.1676 583
20.1685 342
20.1906 391
20.2233 349
20.2332 580
20.2501 484
20.3308 597
20.355 422
20.39 532
20.4493 487
20.451 484
20.456 350
20.4668 419
20.5264 365
20.5308 627
20.6088 472
20.7197 589
20.8748 522
20.8932 385
20.9657 429
20.9727 516
20.994 473
21.0991 371
21.101 519
21.1772 389
21.1894 368
21.2422 414
21.2671 485
21.3082 578
21.3586 501
21.4434 570
21.4546 509
21.471 503
21.5345 467
21.5629 504
21.6214 378
21.6565 549
21.6936 475
21.6945 449
21.7655 350
21.773 490
21.7838 505
21.8477 572
22.066 432
22.1098 416
22.1312 488
22.1433 558
22.182 477
22.1829 437
22.1971 475
22.2051 490
22.2441 558
22.269 343
22.3036 397
22.3163 487
22.3956 490
22.4189 566
22.4418 388
22.4429 525
22.4586 453
22.4709 558
22.4939 415
22.4995 564
22.5027 605
22.5181 406
22.5407 591
22.5674 620
22.5864 344
22.5903 479
22.6138 622
22.6547 380
22.6745 478
22.7375 493
22.7479 346
22.7596 495
22.7911 588
22.8811 630
22.9079 480
22.9452 459
22.9524 606
22.9725 375
23.027 340
23.0478 452
23.0907 346
23.1164 458
23.1279 388
23.2618 617
23.283 393
23.2964 499
23.3254 339
23.4301 357
23.4579 607
23.4659 488
23.4759 522
23.5864 584
23.5992 502
23.6549 504
23.7745 587
23.7889 428
23.8031 537
24.0776 461
24.1885 524
24.2369 519
24.3103 574
24.3277 391
24.4746 600
24.6411 446
24.6435 628
24.6855 456
24.6933 482
24.7477 355
24.7745 567
24.8103 546
24.8678 350
24.9435 384
24.9838 585
25.0291 587
25.1278 430
25.1372 429
25.1457 600
25.1949 582
25.2052 424
25.2994 455
25.4545 581
25.5039 432
25.5101 539
25.5487 352
25.6752 477
25.715 430
25.7234 361
25.7407 440
25.7846 441
25.8706 558
