#time bytes-send
11.199 567
11.2319 633
11.2737 588
11.316 595
11.3401 633
11.3454 577
11.3777 631
11.4893 9
11.5112 375
11.5211 552
11.5344 441
11.5832 389
11.6434 522
11.6997 401
11.7106 478
11.7572 514
11.881 365
11.9146 536
11.9277 622
11.9818 545
12.0197 382
12.0381 487
12.0424 353
12.1177 601
12.1777 582
12.2227 374
12.2815 462
12.3446 571
12.3531 523
12.3793 435
12.5375 441
12.6709 558
12.7093 414
12.8782 578
12.9083 350
12.9156 351
12.9429 542
12.9483 460
12.9566 345
13.0666 584
13.1042 452
13.1158 583
13.1562 457
13.177 445
13.1974 548
13.2612 343
13.4319 507
13.4456 460
13.4546 504
13.4593 404
13.531 632
13.5497 415
13.7173 428
13.7592 412
13.7945 360
13.8009 365
13.8466 404
13.8615 605
13.874 534
13.8861 500
13.9727 447
14.0334 455
14.0576 468
14.0869 409
14.1564 367
14.2595 601
14.2645 387
14.3177 413
14.3393 586
14.3981 383
14.4635 573
14.4935 401
14.5675 442
14.6697 460
14.7339 539
14.7532 512
14.7653 461
14.7898 417
14.827 432
14.8836 407
14.9481 550
15.0003 633
15.0265 503
15.0686 557
15.0763 483
15.1305 494
15.1369 519
15.1681 377
15.2077 530
15.2104 389
15.2311 422
15.2502 451
15.2585 578
15.3211 431
15.3916 574
15.4015 353
15.4747 616
15.4865 596
15.5906 618
15.6529 572
15.6598 489
15.6615 511
15.825 530
15.8271 601
15.8481 545
15.8779 337
15.9566 566
15.9776 550
16.0233 554
16.038 561
16.0567 568
16.0927 470
16.1222 407
16.1527 491
16.2142 454
16.2184 613
16.284 452
16.3871 495
16.4059 593
16.4254 384
16.4407 519
16.4627 630
16.4796 399
16.5203 423
16.5432 469
16.6098 438
16.6584 394
16.6782 571
16.6891 420
16.7559 517
16.7801 609
16.8077 635
16.8215 380
16.8371 630
16.9167 550
16.9383 474
16.9658 468
16.9738 531
17.3309 442
17.3318 547
17.3349 513
17.3818 393
17.3962 566
17.4171 516
17.4181 347
17.4307 599
17.4685 470
17.4949 595
17.5112 577
17.599 483
17.873 628
17.8999 527
17.9894 590
17.9903 504
18.0575 462
18.0691 344
18.0764 572
18.0951 545
18.2206 359
18.2364 444
18.238 352
18.2652 555
18.2715 483
18.2736 626
18.3077 445
18.3273 584
18.3769 579
18.5026 466
18.5303 555
18.7101 399
18.7468 586
18.8493 598
18.8604 503
18.8908 605
18.9116 558
18.946 410
18.9814 392
19.0152 570
19.0265 489
19.0368 441
19.0623 383
19.0732 493
19.1355 630
19.1467 506
19.2212 389
19.3722 383
19.3837 442
19.4385 371
19.45 385
19.5635 471
19.5686 373
19.6668 497
19.7897 633
19.8043 445
19.8509 376
19.8948 392
20.0338 629
20.1432 599
20.1656 342
20.1666 583
20.2217 349
20.2493 484
20.3298 597
20.3542 422
20.3889 532
20.445 487
20.4483 484
20.4551 350
20.466 419
20.5256 365
20.5296 627
20.6051 580
20.6077 472
20.7185 589
20.8738 522
20.8874 385
20.8921 452
20.9647 429
20.9717 516
21.0983 371
21.1764 389
21.1885 368
21.2413 414
21.2662 485
21.3071 578
21.3576 501
21.4404 442
21.4425 570
21.4536 509
21.4701 503
21.5335 467
21.5617 504
21.6205 378
21.6555 549
21.6901 475
21.6927 449
21.7636 350
21.772 490
21.7827 505
21.8467 572
22.0651 432
22.1087 416
22.1301 488
22.1421 558
22.1811 437
22.1945 475
22.204 490
22.243 558
22.2683 343
22.3025 397
22.3153 487
22.3947 490
22.4178 566
22.44 388
22.4409 525
22.4566 453
22.4689 558
22.492 415
22.4976 564
22.5005 605
22.517 406
22.5396 591
22.5664 620
22.5856 344
22.5894 479
22.6127 622
22.6538 380
22.6735 478
22.7366 493
22.747 346
22.7585 495
22.7899 588
22.8801 630
22.9068 480
22.9432 459
22.9514 606
22.9715 375
23.0262 340
23.047 452
23.0897 346
23.1153 458
23.1271 388
23.2605 617
23.2821 393
23.2954 499
23.3245 339
23.4294 357
23.4639 488
23.4751 522
23.5854 584
23.5983 502
23.6538 504
23.7734 587
23.7878 428
23.8019 537
24.1875 524
24.2359 519
24.3018 531
24.3087 574
24.3269 391
24.4736 600
24.6393 446
24.6423 628
24.6846 456
24.6924 482
24.7452 355
24.7507 355
24.7734 567
24.8092 546
24.9225 380
24.9425 384
24.9827 585
25.0281 587
25.0956 407
25.1232 430
25.1447 600
25.1938 582
25.2042 424
25.4534 581
25.5019 432
25.5091 539
25.5477 352
25.7133 430
25.7225 361
25.7396 440
25.7837 441
25.8242 453
25.8687 558
25.8751 488
25.88 427
25.8966 356
25.9162 573
25.9605 450
25.9824 495
26.1396 461
26.1721 466
26.1787 463
26.19 524
26.2977 444
26.3629 622
26.3971 365
26.4152 540
26.4796 512
26.5254 375
26.5444 391
26.5484 626
26.6742 437
26.6819 518
26.6907 509
26.7203 425
26.7281 380
26.7587 361
26.8126 571
26.8597 366
26.975 427
27.0115 354
27.0593 385
27.0813 366
27.1417 529
27.1566 474
27.2203 496
27.2368 611
27.2522 370
27.2902 520
27.3016 507
27.3433 538
27.353 471
27.3734 587
27.3807 538
27.3944 565
27.4265 382
27.4487 386
27.5189 343
27.5638 445
27.5958 434
27.6038 373
27.6646 620
27.6917 458
27.7763 569
27.9095 628
27.9905 358
28.021 573
28.0247 458
28.0374 605
28.0593 364
28.0968 468
28.1076 425
28.1232 518
28.1355 483
28.1445 403
28.178 589
28.2028 560
28.2037 465
28.209 564
28.2209 580
28.2779 593
28.3099 589
28.4954 417
28.6361 512
28.6701 464
28.6722 564
28.7809 485
28.8064 622
28.8477 354
28.9019 463
28.9816 505
29.1606 627
29.1725 602
29.1845 462
29.2323 582
29.2844 342
29.4108 581
29.425 347
29.4565 419
29.4584 409
29.4701 400
29.5501 503
29.6215 354
29.6903 383
29.7188 545
29.7793 375
29.8189 405
29.8596 371
29.9084 494
30.0039 616
30.0475 484
30.0569 404
30.0679 553
30.093 567
30.1043 436
30.1305 473
30.1346 427
30.1462 541
30.3822 534
30.4723 563
30.5036 581
30.5837 608
30.5984 434
30.6348 558
30.6929 408
30.7362 486
30.7727 434
30.7907 497
30.8329 597
30.8513 364
31.0153 577
31.0608 503
31.0617 456
31.0698 394
31.08 379
31.1334 344
31.2981 431
31.3975 528
31.4373 391
31.4505 375
31.465 595
31.6642 413
31.6976 435
31.7403 377
31.7536 584
31.7848 549
31.859 462
31.9314 607
31.9461 430
32.1162 552
32.1201 416
32.1228 565
32.1538 359
32.1759 575
32.1886 610
32.2512 486
32.4189 500
32.4714 406
32.4827 544
32.5236 598
32.5256 583
32.552 515
32.6092 460
32.6323 537
32.6442 550
32.7479 416
32.8238 532
32.8324 436
32.8409 508
32.8464 549
32.853 428
32.8776 555
32.9346 384
33.0163 549
33.0202 567
33.2181 562
33.2788 387
33.2832 605
33.2999 467
33.3016 349
33.3209 552
33.3846 624
33.4104 442
33.4766 533
33.5065 605
33.5296 575
33.5476 491
33.6202 379
33.6511 533
33.7093 481
33.7218 619
33.7328 618
33.7484 618
33.8096 463
33.8561 577
33.9145 365
34.055 346
34.066 342
34.0774 474
34.1215 418
34.1413 578
34.1854 522
34.2165 577
34.2717 621
34.3506 607
34.3803 406
34.3849 635
34.4576 499
34.5493 489
34.6074 579
34.6185 390
34.6245 527
34.7034 551
34.7628 584
