#time bytes-send
11.038 455
11.3073 408
11.4922 485
11.5471 569
11.7074 9
12.2726 375
12.3027 369
12.8327 478
13.3647 622
13.376 581
13.6473 412
14.3452 533
14.5973 440
14.9491 627
15.0087 348
15.0274 594
15.179 450
15.2401 601
15.3332 377
15.6747 402
15.8317 612
15.9622 492
16.3141 633
16.413 380
16.4692 429
16.4789 631
16.5829 627
17.0902 441
17.4379 386
17.9692 396
17.9848 436
17.9988 394
18.2594 513
18.2926 596
18.3334 611
18.9246 557
18.9571 530
19.1829 363
19.384 432
19.8972 469
19.9071 580
20.0557 582
20.1868 548
20.3068 496
20.9195 451
21.1903 441
21.2341 527
21.254 564
21.4244 542
21.6544 454
21.7942 578
21.9825 470
22.219 541
22.2413 393
22.5503 548
22.6376 356
22.7524 391
23.0797 523
23.2045 589
23.2158 354
23.3901 397
23.4641 564
23.7775 434
23.9371 384
23.9496 480
24.0433 434
24.052 522
24.081 341
24.4688 469
24.6356 604
24.7152 364
25.1688 572
25.2993 546
25.3554 342
26.6068 547
27.3619 498
27.4721 630
27.4767 341
27.4909 491
28.0836 602
28.2519 403
28.8027 347
28.9235 369
28.9793 463
29.035 538
29.1707 583
29.2607 512
29.4013 550
30.1691 416
30.6483 476
30.6874 383
31.0828 598
31.1932 425
31.512 506
32.3641 408
32.5084 371
33.0905 362
33.1437 524
33.2142 389
33.2692 539
33.5337 367
33.939 636
34.0248 355
34.067 377
34.3276 383
34.3866 451
34.5044 560
34.5787 370
34.8927 473
35.0652 611
35.3805 546
35.4194 494
35.9359 380
36.1889 624
36.2719 346
36.4371 540
36.7165 404
36.8795 526
37.1008 632
37.3767 337
37.3894 477
37.4215 530
37.807 359
38.3779 599
38.7172 534
38.8546 462
39.2744 531
39.3801 624
39.531 592
39.9043 422
39.9211 615
40.1502 626
40.2999 372
40.3409 615
40.8156 566
40.9448 625
41.3294 498
41.4178 484
42.4241 440
42.6041 495
42.8668 342
43.2258 426
43.3616 566
43.5026 429
43.561 452
43.6908 497
45.1489 389
45.5633 634
45.7978 422
45.8418 622
46.0457 559
46.2153 613
46.2508 567
46.5399 635
46.6877 632
46.819 484
47.371 357
47.6239 571
48.0549 628
48.3443 538
48.3638 337
48.4314 477
48.8667 372
48.9119 518
49.3482 579
49.7509 523
49.9041 610
50.0783 628
50.1317 523
50.692 474
51.0655 492
51.1493 447
51.4991 376
52.1784 412
52.2481 463
52.3045 466
52.7776 457
52.8034 509
53.226 488
53.5948 420
53.6104 403
53.839 389
