#time bytes-send
11.0265 455
11.3092 408
11.5002 485
11.5533 569
11.7007 9
11.815 555
12.2226 483
12.2746 375
12.3045 369
13.3796 581
13.3848 622
13.6129 481
14.3472 533
14.5927 440
14.9512 627
15.0105 348
15.0285 594
15.181 450
15.2423 601
15.3352 377
15.6764 402
15.9641 492
16.0609 605
16.3166 633
16.4147 380
16.4714 429
16.4812 631
16.585 627
17.0912 441
17.246 591
17.4397 386
17.5244 569
17.8549 630
17.9719 396
17.979 436
17.9998 394
18.2616 513
18.2948 596
18.69 562
18.9157 526
18.9267 557
18.9592 530
19.3858 432
19.8994 469
19.9081 580
20.0568 582
20.189 548
20.3089 496
20.9216 451
21.1922 441
21.2362 527
21.2561 564
21.4265 542
21.6563 454
21.7962 578
21.9846 470
22.22 541
22.2431 393
22.5525 548
22.6393 356
23.0817 523
23.2069 589
23.2168 354
23.392 397
23.4663 564
23.5712 488
23.7796 434
23.9389 384
23.9517 480
24.0442 434
24.471 469
24.6377 604
24.717 364
25.171 572
25.3013 546
25.3571 342
25.6905 574
27.253 464
27.3631 498
27.4731 630
27.4806 341
27.4929 491
28.0848 602
28.2538 403
28.8043 347
28.9252 369
29.0373 538
29.1729 583
29.2626 512
29.4033 550
29.7354 365
29.7657 341
30.015 380
30.0801 557
30.6501 476
30.6893 383
31.0839 598
31.5141 506
32.3659 408
32.5105 371
33.2161 389
33.2713 539
33.5357 367
33.6676 338
33.9415 636
34.3293 383
34.3884 451
34.5066 560
34.5806 370
35.0674 611
35.3825 546
35.4203 494
35.62 607
35.9376 380
36.191 624
36.2737 346
36.4391 540
36.7186 404
36.8817 526
37.3915 477
37.4237 530
38.3801 599
38.4038 398
38.7193 534
38.8567 462
39.2753 531
39.3823 624
39.5321 592
39.9062 422
39.9233 615
40.1525 626
40.2439 416
40.3022 372
40.3428 615
40.8178 566
40.9471 625
41.0696 585
41.3314 498
41.4198 484
42.426 440
42.8689 342
43.2043 434
43.3625 566
43.5619 452
43.6972 497
45.1508 389
45.5654 634
45.7997 422
45.8438 622
46.0476 559
46.2175 613
46.5421 635
46.6898 632
46.821 484
47.3728 357
47.6258 571
48.0572 628
48.3464 538
48.3646 337
